EmployeeID,HireDate,Gender,Age,Department,JobRole,Education,YearsExperience,Salary,Location
4152,2021-07-09,Female,34,Marketing,HR Specialist,Bachelor,5,70430.39,Austin
4153,2016-01-20,Female,33,Sales,Sales Executive,High School,26,38511.01,Chicago
4154,2021-04-30,Male,37,HR,Engineer,High School,14,31179.85,Austin
4155,2016-10-15,Male,42,Finance,Manager,High School,26,123688.2,Boston
4156,2020-07-06,Female,63,HR,Manager,Bachelor,2,42763.02,Seattle
4157,2018-10-05,Non-binary,38,Marketing,Engineer,Bachelor,17,104942.25,San Francisco
4158,2018-01-16,Female,32,Engineering,Sales Executive,Master,31,117233.5,Seattle
4159,2016-11-23,Male,59,Customer Support,Engineer,Master,35,32840.04,Austin
4160,2019-09-30,Non-binary,63,HR,Sales Executive,High School,5,41471.04,Chicago
4161,2018-03-19,Male,53,Customer Support,Support Agent,High School,5,84521.45,Austin
4162,2020-06-21,Non-binary,24,Finance,Analyst,Bachelor,17,55888.94,Austin
4163,2022-08-08,Female,61,HR,Engineer,High School,33,106782.8,Boston
4164,2019-06-08,Non-binary,28,Engineering,Engineer,Bachelor,34,130277.73,Seattle
4165,2015-06-22,Non-binary,28,Finance,Support Agent,PhD,16,31447.24,Seattle
4166,2020-06-22,Male,43,Customer Support,Engineer,Bachelor,35,110372.99,San Francisco
4167,2018-04-03,Female,63,Engineering,Manager,Master,8,43984.1,San Francisco
4168,2019-08-31,Male,59,Marketing,Sales Executive,PhD,2,139483.07,Seattle
4169,2018-11-02,Female,56,Sales,Sales Executive,Master,39,131921.9,Austin
4170,2016-03-28,Male,37,Engineering,HR Specialist,High School,9,99181.16,San Francisco
4171,2022-05-04,Female,57,Customer Support,Engineer,Master,29,95779.01,New York
4172,2016-08-02,Female,58,Sales,Engineer,High School,29,86714.53,Chicago
4173,2015-12-02,Male,22,Marketing,Analyst,Master,28,141747.25,Chicago
4174,2019-01-10,Female,50,Customer Support,Analyst,High School,32,94753.63,Chicago
4175,2017-04-30,Female,63,Customer Support,Sales Executive,Bachelor,32,118643.18,Austin
4176,2022-09-17,Female,45,HR,Analyst,High School,7,104755.96,Seattle
4177,2019-03-21,Non-binary,52,Finance,Sales Executive,Bachelor,9,76798.77,Seattle
4178,2022-07-16,Male,42,Engineering,Analyst,Bachelor,38,106265.91,New York
4179,2015-08-25,Male,35,Finance,Manager,PhD,1,34216.7,Boston
4180,2018-03-13,Male,48,Marketing,Manager,Bachelor,21,140949.22,Chicago
4181,2015-08-11,Female,43,Marketing,Engineer,Bachelor,27,56771.12,San Francisco
4182,2021-02-07,Male,42,HR,Support Agent,High School,36,92704.27,Boston
4183,2020-06-15,Male,31,Sales,Analyst,Bachelor,39,83130.78,San Francisco
4184,2022-07-12,Non-binary,30,Finance,Sales Executive,PhD,24,113949.79,San Francisco
4185,2015-07-19,Female,51,HR,Manager,High School,9,93275.12,Austin
4186,2015-02-05,Male,42,HR,Support Agent,Bachelor,38,105774.17,Boston
4187,2020-09-09,Non-binary,31,Marketing,HR Specialist,High School,5,121348.15,Seattle
4188,2016-07-05,Female,37,Customer Support,Analyst,Bachelor,10,116440.72,Chicago
4189,2015-02-10,Female,50,Finance,Manager,Bachelor,36,39059.68,New York
4190,2018-07-28,Female,49,HR,Analyst,High School,12,110591.55,Seattle
4191,2016-11-10,Non-binary,31,Customer Support,Manager,Master,7,140499.52,Chicago
4192,2017-10-27,Male,29,Finance,Engineer,Master,27,128233.46,New York
4193,2015-11-01,Male,46,Engineering,Manager,PhD,29,81454.38,Boston
4194,2015-12-27,Female,34,Customer Support,Analyst,PhD,37,88714.62,Boston
4195,2019-05-21,Non-binary,41,Engineering,Manager,Bachelor,8,65964.55,San Francisco
4196,2016-12-06,Non-binary,51,Sales,Analyst,Master,38,141943.71,Boston
4197,2015-12-15,Male,43,Customer Support,Sales Executive,High School,0,30823.09,San Francisco
4198,2021-03-11,Female,32,Customer Support,Engineer,PhD,30,71952.01,Boston
4199,2020-03-13,Non-binary,55,Finance,HR Specialist,Bachelor,22,97766.22,New York
4200,2017-12-19,Female,35,Marketing,HR Specialist,PhD,8,117377.86,Austin
4201,2017-05-26,Male,34,Customer Support,HR Specialist,Master,3,133907.53,San Francisco
4202,2020-05-30,Male,33,Marketing,Sales Executive,Master,16,54700.45,Boston
4203,2021-06-02,Male,44,Marketing,Support Agent,High School,31,120863.34,New York
4204,2020-01-19,Non-binary,26,Customer Support,Analyst,PhD,37,50730.2,Chicago
4205,2017-04-17,Female,30,HR,Sales Executive,Bachelor,32,30148.4,New York
4206,2020-08-28,Female,45,Finance,Sales Executive,High School,19,91767.69,Boston
4207,2016-01-19,Male,64,Engineering,Analyst,PhD,35,141139.9,San Francisco
4208,2015-01-03,Female,51,Engineering,Manager,High School,3,40918.34,Austin
4209,2016-11-29,Non-binary,37,Finance,Sales Executive,PhD,28,52666.83,Austin
4210,2021-06-13,Male,30,HR,Manager,PhD,2,92000.58,San Francisco
4211,2018-03-05,Female,42,Sales,Manager,High School,33,88757.39,Austin
4212,2018-07-01,Non-binary,61,HR,Support Agent,PhD,38,46000.25,Chicago
4213,2016-04-03,Male,39,Sales,Engineer,Master,30,114540.57,Austin
4214,2021-03-24,Male,55,Sales,Support Agent,High School,10,56116.55,San Francisco
4215,2021-04-21,Female,52,Sales,Manager,High School,2,64073.98,Chicago
4216,2017-05-05,Non-binary,35,Engineering,Support Agent,Bachelor,23,57724.75,New York
4217,2021-07-27,Non-binary,24,Customer Support,Analyst,PhD,29,98266.37,Chicago
4218,2020-10-05,Male,57,Customer Support,Sales Executive,High School,24,119145.14,New York
4219,2021-05-03,Male,37,Customer Support,Manager,Bachelor,14,126298.59,Boston
4220,2021-07-17,Male,24,Engineering,Manager,PhD,26,40991.05,New York
4221,2021-12-10,Male,57,Engineering,Engineer,High School,23,133562.4,Seattle
4222,2019-07-04,Non-binary,63,Customer Support,Support Agent,High School,18,38623.23,Boston
4223,2022-08-02,Male,57,HR,Support Agent,High School,19,126723.08,San Francisco
4224,2016-02-15,Non-binary,30,Sales,HR Specialist,Bachelor,0,31703.3,Austin
4225,2021-12-23,Male,40,Engineering,Engineer,High School,33,63678.16,Seattle
4226,2020-02-09,Male,53,Marketing,Support Agent,PhD,36,103656.02,San Francisco
4227,2022-03-02,Male,49,Engineering,Sales Executive,Master,32,65810.72,Austin
4228,2015-06-12,Female,25,Sales,Engineer,PhD,6,62935.74,New York
4229,2020-01-04,Male,52,Customer Support,HR Specialist,Bachelor,10,143532.94,Boston
4230,2020-04-25,Non-binary,25,Engineering,Support Agent,PhD,36,84867.98,Austin
4231,2022-03-01,Female,35,Marketing,HR Specialist,PhD,29,38886.43,Boston
4232,2015-08-04,Non-binary,30,Sales,Manager,Bachelor,8,149428.21,Boston
4233,2019-01-31,Non-binary,48,Customer Support,Support Agent,High School,15,66463.94,Boston
4234,2022-11-13,Non-binary,23,Customer Support,Support Agent,Master,21,118789.27,Chicago
4235,2020-09-28,Female,34,Engineering,Sales Executive,High School,0,99751.37,Austin
4236,2019-03-29,Non-binary,53,Marketing,Manager,PhD,8,44126.75,Seattle
4237,2017-10-20,Non-binary,32,Sales,Engineer,PhD,0,138398.25,Boston
4238,2020-04-10,Female,55,Marketing,Sales Executive,Bachelor,2,126102.83,Austin
4239,2019-01-10,Male,44,Sales,Analyst,PhD,37,133089.0,San Francisco
4240,2016-11-16,Male,56,Customer Support,HR Specialist,Bachelor,39,51155.07,New York
4241,2015-02-06,Female,40,Sales,HR Specialist,PhD,28,70872.71,Boston
4242,2018-10-05,Female,58,HR,Sales Executive,Bachelor,23,50950.43,Chicago
4243,2017-03-06,Female,53,Customer Support,Engineer,PhD,18,78890.26,Austin
4244,2017-10-01,Female,55,Marketing,Manager,High School,35,55062.44,Austin
4245,2016-05-07,Female,40,Finance,Engineer,Master,21,67445.34,Chicago
4246,2020-04-25,Non-binary,58,Sales,HR Specialist,Bachelor,22,52815.32,New York
4247,2016-03-13,Female,25,Marketing,Sales Executive,Master,23,75357.54,Austin
4248,2018-09-11,Female,52,Sales,HR Specialist,High School,16,141999.85,Boston
4249,2018-04-08,Male,43,Engineering,Support Agent,Master,17,66986.96,Austin
4250,2022-01-30,Female,36,Engineering,Engineer,PhD,31,121163.78,Seattle
4251,2022-01-04,Non-binary,31,Finance,HR Specialist,Bachelor,33,54313.65,Austin
4252,2017-06-08,Male,36,Finance,Support Agent,Master,20,107026.02,Chicago
4253,2020-06-29,Non-binary,27,Engineering,Analyst,Master,27,101157.94,Austin
4254,2015-11-06,Male,60,Finance,HR Specialist,High School,38,64117.48,New York
4255,2021-06-20,Female,36,Customer Support,Manager,Master,15,57660.8,Boston
4256,2016-12-19,Non-binary,24,Customer Support,Engineer,Master,15,79703.52,Austin
4257,2021-04-01,Non-binary,25,Marketing,Support Agent,Master,33,70544.68,Boston
4258,2017-12-11,Male,23,HR,Engineer,Master,16,71569.21,Austin
4259,2016-01-19,Female,52,Marketing,Sales Executive,Bachelor,18,106113.31,Boston
4260,2019-03-27,Female,33,Marketing,Engineer,Bachelor,20,93183.69,Chicago
4261,2022-12-11,Female,24,Customer Support,Analyst,High School,3,68942.77,Chicago
4262,2015-03-10,Non-binary,25,Finance,Analyst,Master,8,34211.12,Austin
4263,2015-06-16,Female,53,Finance,Engineer,Bachelor,9,120601.18,Austin
4264,2019-03-07,Non-binary,30,Engineering,Sales Executive,PhD,10,80029.58,Chicago
4265,2017-02-04,Male,50,Sales,Manager,Bachelor,20,123438.35,San Francisco
4266,2019-11-24,Male,41,HR,HR Specialist,Master,26,61529.95,San Francisco
4267,2019-05-09,Female,40,Marketing,HR Specialist,High School,17,112609.16,Austin
4268,2022-06-26,Male,61,Finance,HR Specialist,Bachelor,10,148653.78,Seattle
4269,2020-07-12,Male,56,Marketing,Sales Executive,Master,17,104504.16,New York
4270,2020-01-02,Male,48,HR,HR Specialist,High School,16,76629.66,Boston
4271,2021-12-22,Female,56,Marketing,HR Specialist,PhD,37,44792.63,Chicago
4272,2020-03-03,Female,62,Marketing,Analyst,Bachelor,22,108287.95,Boston
4273,2016-08-13,Non-binary,55,Customer Support,Engineer,Bachelor,36,69220.61,Chicago
4274,2016-03-30,Male,25,Engineering,Engineer,Master,22,65609.88,San Francisco
4275,2020-09-19,Female,54,Marketing,Analyst,Bachelor,15,105847.57,Chicago
4276,2015-11-22,Male,41,Customer Support,Engineer,PhD,0,59297.89,San Francisco
4277,2017-06-20,Female,60,Sales,HR Specialist,Master,14,140617.19,New York
4278,2022-11-19,Non-binary,63,Finance,Manager,PhD,15,86277.97,Austin
4279,2021-09-13,Female,44,Sales,Analyst,Bachelor,33,48833.92,New York
4280,2020-07-06,Non-binary,36,HR,Sales Executive,PhD,4,146036.52,San Francisco
4281,2015-12-29,Female,34,Finance,Manager,Bachelor,27,57602.66,Boston
4282,2021-09-27,Male,28,Finance,Support Agent,High School,32,149020.85,Boston
4283,2022-12-03,Non-binary,33,Sales,Analyst,PhD,11,70513.14,New York
4284,2017-08-12,Female,22,Marketing,HR Specialist,Bachelor,27,99647.39,New York
4285,2018-07-04,Male,46,HR,HR Specialist,High School,12,99066.43,Austin
4286,2022-09-26,Female,64,Customer Support,Analyst,Bachelor,12,148575.14,Austin
4287,2018-08-06,Male,28,HR,Support Agent,Master,10,105612.98,Boston
4288,2017-08-26,Non-binary,24,HR,Engineer,High School,30,68917.32,San Francisco
4289,2017-02-13,Male,35,HR,HR Specialist,High School,39,130311.56,Seattle
4290,2017-08-04,Non-binary,54,Customer Support,Engineer,PhD,17,101250.33,New York
4291,2016-11-14,Female,55,HR,Sales Executive,PhD,37,81081.24,New York
4292,2019-09-13,Female,46,Finance,Engineer,High School,33,62975.87,New York
4293,2018-10-05,Non-binary,54,Sales,HR Specialist,High School,18,74318.27,Chicago
4294,2019-09-27,Male,57,Engineering,HR Specialist,Master,2,105241.61,New York
4295,2017-01-30,Non-binary,39,Sales,Manager,High School,12,38645.89,New York
4296,2018-08-05,Male,52,HR,Manager,Bachelor,19,74049.96,Seattle
4297,2021-11-11,Female,44,HR,Manager,Master,4,149620.66,New York
4298,2015-04-12,Female,55,Customer Support,Engineer,Master,5,69398.63,Seattle
4299,2021-11-01,Non-binary,56,HR,Manager,Bachelor,25,57593.32,Seattle
4300,2017-05-30,Female,40,Sales,Support Agent,High School,16,47737.5,Austin
4301,2018-09-11,Female,49,Engineering,Support Agent,Master,32,94166.67,San Francisco
4302,2019-08-17,Male,36,Finance,Manager,Master,3,86113.64,San Francisco
4303,2021-05-12,Non-binary,48,Engineering,Manager,High School,19,136372.55,San Francisco
4304,2016-07-22,Male,57,Customer Support,Sales Executive,High School,38,54453.49,New York
4305,2022-07-25,Non-binary,60,HR,Engineer,Master,16,101659.5,San Francisco
4306,2022-03-27,Non-binary,38,Finance,Manager,PhD,36,46195.06,New York
4307,2020-04-24,Female,58,Sales,Engineer,PhD,3,99322.75,Boston
4308,2022-04-08,Non-binary,29,Engineering,Support Agent,PhD,18,126394.12,Austin
4309,2017-06-28,Female,27,Engineering,Sales Executive,High School,28,136361.85,San Francisco
4310,2022-08-27,Female,45,Marketing,Sales Executive,Bachelor,11,43999.06,Boston
4311,2022-10-13,Male,63,Engineering,Engineer,High School,33,54865.08,Boston
4312,2022-01-16,Male,37,Sales,Engineer,Master,9,93018.71,San Francisco
4313,2021-11-01,Male,52,Sales,HR Specialist,PhD,36,46158.58,Seattle
4314,2018-03-09,Male,36,Marketing,Manager,PhD,13,87290.02,Chicago
4315,2015-09-12,Non-binary,37,HR,Manager,High School,13,107977.65,Seattle
4316,2019-05-21,Male,63,HR,HR Specialist,Master,9,89823.03,New York
4317,2015-08-29,Non-binary,36,Sales,Engineer,PhD,7,146148.84,Austin
4318,2019-11-17,Female,41,HR,HR Specialist,High School,28,114155.86,San Francisco
4319,2016-01-19,Non-binary,30,Sales,Analyst,PhD,23,136343.95,Austin
4320,2018-11-14,Male,48,Marketing,Engineer,PhD,9,137395.29,Chicago
4321,2020-06-29,Male,43,Engineering,Manager,Bachelor,14,127398.33,New York
4322,2017-07-08,Non-binary,62,Sales,Support Agent,Bachelor,37,143499.1,Austin
4323,2016-12-11,Female,46,Marketing,Engineer,PhD,31,39049.78,New York
4324,2019-08-15,Non-binary,63,Sales,Analyst,Master,29,88508.31,Seattle
4325,2016-11-29,Female,60,Marketing,Manager,High School,19,49449.39,San Francisco
4326,2019-03-03,Non-binary,49,Customer Support,Sales Executive,Master,29,50558.32,San Francisco
4327,2016-09-06,Male,45,Finance,Sales Executive,Master,7,81699.67,New York
4328,2019-01-04,Female,22,Marketing,Support Agent,Bachelor,24,111663.39,Austin
4329,2015-10-21,Non-binary,47,HR,Engineer,Bachelor,1,80707.04,Austin
4330,2017-07-11,Non-binary,58,Marketing,Engineer,Master,22,82962.32,Austin
4331,2017-07-20,Non-binary,41,Finance,Analyst,Master,20,94998.59,Chicago
4332,2022-09-30,Male,32,Marketing,Support Agent,Bachelor,12,84046.22,Chicago
4333,2020-04-20,Female,60,Marketing,Analyst,Master,1,44201.32,San Francisco
4334,2021-05-12,Female,55,Sales,Analyst,Master,24,145003.01,New York
4335,2020-02-20,Female,26,HR,HR Specialist,Bachelor,4,101935.87,New York
4336,2022-01-31,Non-binary,54,Customer Support,Analyst,High School,20,119038.29,Austin
4337,2020-10-17,Male,27,Customer Support,Analyst,Bachelor,12,109738.37,Boston
4338,2017-03-07,Non-binary,61,Marketing,HR Specialist,Master,1,142924.56,New York
4339,2016-03-07,Non-binary,53,Engineering,Engineer,PhD,19,97478.21,Seattle
4340,2022-07-05,Female,30,Finance,Engineer,Master,10,49851.91,Austin
4341,2020-05-10,Non-binary,44,Marketing,Engineer,Bachelor,29,48270.13,San Francisco
4342,2019-02-21,Female,62,HR,Sales Executive,PhD,33,144510.91,Seattle
4343,2019-08-23,Male,35,Finance,HR Specialist,PhD,29,46314.21,San Francisco
4344,2021-04-30,Male,32,Customer Support,Engineer,PhD,7,76169.69,New York
4345,2017-02-02,Female,37,Marketing,HR Specialist,Bachelor,29,61592.49,New York
4346,2016-06-15,Non-binary,22,Marketing,Engineer,Bachelor,22,40333.68,Boston
4347,2018-07-02,Non-binary,27,HR,Sales Executive,PhD,28,82772.75,New York
4348,2017-11-30,Female,38,Finance,Engineer,High School,25,56067.05,Austin
4349,2019-10-28,Male,27,Marketing,Analyst,High School,15,53266.2,New York
4350,2015-05-17,Female,27,Marketing,Manager,High School,21,55663.4,Boston
4351,2020-11-26,Male,36,Customer Support,Analyst,High School,32,40548.47,Austin
4352,2018-05-01,Male,40,Finance,Manager,Bachelor,18,41179.9,Seattle
4353,2022-04-27,Male,33,Engineering,Support Agent,Bachelor,34,69482.76,Seattle
4354,2020-10-30,Male,46,Customer Support,Engineer,Bachelor,25,32331.97,Austin
4355,2015-05-05,Male,48,Customer Support,Sales Executive,High School,35,48147.9,Boston
4356,2019-09-02,Male,44,Engineering,Support Agent,Bachelor,3,143020.89,Boston
4357,2020-04-24,Non-binary,60,Marketing,Analyst,PhD,37,142730.66,Seattle
4358,2020-09-11,Male,55,Sales,Engineer,High School,35,87020.09,San Francisco
4359,2015-05-08,Female,37,Sales,Analyst,High School,3,39658.96,San Francisco
4360,2017-02-12,Non-binary,34,Marketing,Analyst,Bachelor,35,143453.7,Seattle
4361,2021-03-04,Non-binary,24,Finance,Sales Executive,PhD,14,97565.91,New York
4362,2019-04-22,Non-binary,50,Marketing,Manager,PhD,23,77194.57,San Francisco
4363,2018-01-04,Male,34,Finance,Sales Executive,High School,11,120436.47,Boston
4364,2018-01-10,Non-binary,54,Customer Support,Engineer,Bachelor,29,124512.15,San Francisco
4365,2018-11-10,Female,60,Sales,Analyst,High School,32,109498.42,San Francisco
4366,2017-01-22,Non-binary,58,Sales,HR Specialist,PhD,26,140609.48,Austin
4367,2021-02-13,Female,52,Finance,Manager,PhD,6,71178.23,Austin
4368,2019-04-08,Female,61,HR,Sales Executive,Master,25,57869.04,San Francisco
4369,2017-01-15,Female,28,Finance,Sales Executive,Bachelor,15,145528.99,Chicago
4370,2018-07-18,Non-binary,39,Finance,Engineer,Bachelor,23,104069.38,Chicago
4371,2019-09-11,Non-binary,61,Finance,Engineer,High School,10,120350.17,Boston
4372,2019-05-09,Male,46,HR,HR Specialist,Master,26,67043.87,Austin
4373,2019-07-29,Male,42,Sales,Analyst,PhD,19,37987.68,Chicago
4374,2017-06-18,Non-binary,32,Sales,Sales Executive,PhD,37,81024.08,San Francisco
4375,2015-08-02,Non-binary,35,Customer Support,Support Agent,Master,27,116970.67,Chicago
4376,2017-05-22,Male,40,Customer Support,Engineer,PhD,38,102056.82,Chicago
4377,2021-10-08,Non-binary,42,HR,HR Specialist,PhD,26,69745.5,San Francisco
4378,2021-02-28,Non-binary,22,Marketing,Sales Executive,Bachelor,5,35599.69,San Francisco
4379,2018-04-14,Non-binary,33,HR,Analyst,High School,23,110634.4,Seattle
4380,2021-02-11,Non-binary,32,Sales,Engineer,Bachelor,33,68507.53,Seattle
4381,2019-05-15,Female,36,HR,Manager,High School,20,84240.19,Boston
4382,2016-11-17,Male,61,Sales,Sales Executive,Bachelor,31,99753.15,Seattle
4383,2019-05-13,Non-binary,45,Finance,Engineer,Bachelor,17,41149.87,Chicago
4384,2016-09-21,Male,49,HR,Sales Executive,PhD,7,51891.77,Chicago
4385,2020-06-03,Non-binary,43,Marketing,Analyst,Bachelor,17,88569.79,Chicago
4386,2015-03-07,Non-binary,60,Customer Support,Manager,PhD,35,68202.52,San Francisco
4387,2020-02-27,Male,54,Finance,Engineer,High School,19,56247.01,San Francisco
4388,2016-06-08,Non-binary,64,Engineering,Support Agent,PhD,24,39615.15,Boston
4389,2016-11-24,Non-binary,52,Customer Support,Support Agent,Bachelor,26,88602.52,Boston
4390,2020-01-02,Female,61,Sales,Manager,Master,38,42933.06,Boston
4391,2016-06-15,Male,57,HR,Analyst,Bachelor,9,50220.47,Austin
4392,2015-01-09,Female,37,Customer Support,Support Agent,Master,34,70619.36,San Francisco
4393,2015-03-08,Male,40,Sales,Support Agent,PhD,1,51803.83,Austin
4394,2018-12-20,Female,35,HR,Analyst,Master,22,76211.73,New York
4395,2018-08-05,Male,63,Finance,Manager,Bachelor,1,81477.75,Austin
4396,2022-04-14,Non-binary,49,Customer Support,HR Specialist,Master,35,77978.12,Austin
4397,2016-10-22,Non-binary,36,Sales,Analyst,PhD,28,35127.52,Chicago
4398,2016-05-18,Male,28,Marketing,HR Specialist,PhD,35,99733.34,Chicago
4399,2015-04-10,Non-binary,44,HR,Manager,High School,12,135167.8,Boston
4400,2017-07-01,Male,35,Finance,Sales Executive,Bachelor,12,68364.92,Boston
4401,2020-03-13,Non-binary,30,Customer Support,Engineer,PhD,33,79404.45,Seattle
4402,2018-01-14,Non-binary,44,Marketing,Engineer,Bachelor,5,79569.25,San Francisco
4403,2015-04-06,Non-binary,41,Finance,Sales Executive,Master,35,56565.62,New York
4404,2020-06-09,Non-binary,40,HR,Analyst,PhD,16,119043.36,Chicago
4405,2021-08-22,Female,28,HR,Manager,Master,18,66171.74,Boston
4406,2021-04-15,Female,34,Sales,Support Agent,Master,16,89403.65,Seattle
